CustomerID,Country,FirstPurchaseDate,LastPurchaseDate,Recency,Frequency,Monetary,TotalTransactions,TotalUnits,R_Score,F_Score,M_Score,RFM_Cell,RFM_Avg_Score,Customer_Segment
13189,United Kingdom,2011-08-16 13:12:00,2011-11-21 10:39:00,19,2,260.68,29,842,4,2,2,4-2-2,2.67,Potential Loyalists
14053,United Kingdom,2011-07-03 12:21:00,2011-08-07 14:27:00,125,2,260.25,4,215,2,2,2,2-2-2,2.0,About To Sleep / Hibernating
15014,United Kingdom,2011-06-16 19:40:00,2011-10-27 20:07:00,44,2,260.17,35,151,3,2,2,3-2-2,2.33,Need Attention
15143,United Kingdom,2011-04-28 12:03:00,2011-04-28 12:03:00,226,1,259.45,14,150,1,1,2,1-1-2,1.33,Churned
17125,United Kingdom,2011-10-20 14:41:00,2011-10-20 14:41:00,51,1,259.35,40,291,3,1,2,3-1-2,2.0,Promising
13127,United Kingdom,2011-09-23 10:26:00,2011-09-23 10:26:00,78,1,259.17,15,127,2,1,2,2-1-2,1.67,About To Sleep / Hibernating
16447,United Kingdom,2011-07-27 12:45:00,2011-07-27 12:45:00,136,1,259.01,36,223,2,1,2,2-1-2,1.67,About To Sleep / Hibernating
15577,United Kingdom,2011-02-07 13:32:00,2011-07-11 17:03:00,152,3,258.88,39,89,2,3,2,2-3-2,2.33,At-Risk
13277,United Kingdom,2011-07-29 10:06:00,2011-11-24 09:21:00,16,4,258.4,8,176,4,4,2,4-4-2,3.33,Champions
13227,United Kingdom,2011-05-22 11:47:00,2011-05-22 11:47:00,202,1,257.7,9,99,1,1,2,1-1-2,1.33,Churned
14375,United Kingdom,2011-06-07 13:44:00,2011-06-07 13:44:00,186,1,257.68,75,194,1,1,2,1-1-2,1.33,Churned
18009,United Kingdom,2011-04-18 13:36:00,2011-04-18 13:36:00,236,1,257.34,32,126,1,1,2,1-1-2,1.33,Churned
13626,United Kingdom,2011-04-01 10:05:00,2011-04-01 10:05:00,253,1,257.23,19,209,1,1,2,1-1-2,1.33,Churned
16048,United Kingdom,2010-12-01 15:27:00,2010-12-01 15:28:00,374,2,256.44,8,144,1,2,2,1-2-2,1.67,Churned
12430,Norway,2011-10-27 15:09:00,2011-10-27 15:09:00,44,1,256.4,11,117,3,1,2,3-1-2,2.0,Promising
13806,United Kingdom,2011-10-07 11:43:00,2011-10-07 11:43:00,64,1,256.38,10,56,3,1,2,3-1-2,2.0,Promising
17896,United Kingdom,2011-11-16 13:59:00,2011-11-16 13:59:00,24,1,256.32,2,288,4,1,2,4-1-2,2.33,Potential Loyalists
14761,United Kingdom,2011-01-09 12:03:00,2011-10-12 12:10:00,59,2,255.9,11,118,3,2,2,3-2-2,2.33,Need Attention
15277,United Kingdom,2011-10-24 10:08:00,2011-10-24 10:08:00,47,1,255.9,12,205,3,1,2,3-1-2,2.0,Promising
14881,United Kingdom,2011-11-20 11:06:00,2011-11-20 11:06:00,20,1,255.4,17,316,4,1,2,4-1-2,2.33,Potential Loyalists
16226,United Kingdom,2011-04-18 12:58:00,2011-05-20 14:41:00,204,3,255.12,8,192,1,3,2,1-3-2,2.0,At-Risk
15261,United Kingdom,2011-07-27 15:20:00,2011-07-27 15:20:00,136,1,254.82,19,270,2,1,2,2-1-2,1.67,About To Sleep / Hibernating
12604,France,2011-03-23 12:06:00,2011-09-21 14:08:00,80,2,254.18,16,201,2,2,2,2-2-2,2.0,About To Sleep / Hibernating
14765,United Kingdom,2011-06-16 19:49:00,2011-11-10 19:53:00,30,3,254.11,39,135,4,3,2,4-3-2,3.0,Loyal Customers
15689,United Kingdom,2010-12-13 09:57:00,2011-08-12 09:37:00,120,2,254.1,9,84,2,2,2,2-2-2,2.0,About To Sleep / Hibernating
12797,Portugal,2010-12-09 10:55:00,2010-12-09 10:55:00,366,1,254.03,13,118,1,1,2,1-1-2,1.33,Churned
15759,United Kingdom,2010-12-16 15:29:00,2011-05-05 15:13:00,219,3,253.04,7,60,1,3,2,1-3-2,2.0,At-Risk
17860,United Kingdom,2010-12-06 12:41:00,2010-12-06 12:41:00,369,1,252.8,58,104,1,1,2,1-1-2,1.33,Churned
15035,United Kingdom,2011-09-11 11:08:00,2011-09-11 11:08:00,90,1,252.73,27,245,2,1,2,2-1-2,1.67,About To Sleep / Hibernating
13404,United Kingdom,2011-05-11 11:57:00,2011-12-08 15:37:00,2,2,252.49,11,111,5,2,2,5-2-2,3.0,Potential Loyalists
15346,United Kingdom,2011-01-11 11:18:00,2011-01-11 11:18:00,333,1,252.42,17,144,1,1,2,1-1-2,1.33,Churned
13645,United Kingdom,2011-08-11 16:11:00,2011-08-11 16:11:00,121,1,252.1,5,158,2,1,2,2-1-2,1.67,About To Sleep / Hibernating
13711,United Kingdom,2011-05-05 10:29:00,2011-05-05 10:31:00,219,2,252.06,13,140,1,2,2,1-2-2,1.67,Churned
16330,United Kingdom,2011-08-19 17:08:00,2011-11-22 12:24:00,18,3,251.91,39,147,4,3,2,4-3-2,3.0,Loyal Customers
16836,United Kingdom,2011-08-15 12:38:00,2011-10-31 10:05:00,40,2,251.87,11,165,3,2,2,3-2-2,2.33,Need Attention
17155,United Kingdom,2011-06-15 10:22:00,2011-11-22 12:38:00,18,2,251.7,20,242,4,2,2,4-2-2,2.67,Potential Loyalists
16976,United Kingdom,2011-03-17 16:33:00,2011-03-17 16:33:00,268,1,251.52,2,88,1,1,2,1-1-2,1.33,Churned
16024,United Kingdom,2011-11-27 13:26:00,2011-11-27 13:26:00,13,1,251.24,64,398,5,1,2,5-1-2,2.67,Potential Loyalists
13512,United Kingdom,2011-03-24 10:03:00,2011-03-24 10:03:00,261,1,251.21,15,143,1,1,2,1-1-2,1.33,Churned
14501,United Kingdom,2011-01-24 10:43:00,2011-06-09 12:02:00,184,2,251.21,10,161,1,2,2,1-2-2,1.67,Churned
13207,United Kingdom,2011-07-12 11:35:00,2011-11-24 14:52:00,16,2,250.26,8,130,4,2,2,4-2-2,2.67,Potential Loyalists
16596,United Kingdom,2010-12-08 16:18:00,2011-11-24 10:02:00,16,2,250.15,12,97,4,2,1,4-2-1,2.33,Potential Loyalists
17303,United Kingdom,2010-12-13 13:32:00,2010-12-13 13:32:00,362,1,250.04,53,144,1,1,1,1-1-1,1.0,Churned
15510,United Kingdom,2011-01-13 12:10:00,2011-01-13 12:10:00,331,1,250.0,1,2,1,1,1,1-1-1,1.0,Churned
17456,United Kingdom,2010-12-09 15:23:00,2010-12-09 15:23:00,366,1,249.86,17,222,1,1,1,1-1-1,1.0,Churned
18005,United Kingdom,2011-10-23 14:40:00,2011-12-06 11:51:00,4,2,249.72,60,93,5,2,1,5-2-1,2.67,Potential Loyalists
16124,United Kingdom,2011-01-26 14:45:00,2011-01-26 14:45:00,318,1,249.0,11,48,1,1,1,1-1-1,1.0,Churned
13061,United Kingdom,2011-09-28 16:04:00,2011-09-28 16:04:00,73,1,248.61,10,107,2,1,1,2-1-1,1.33,About To Sleep / Hibernating
17111,United Kingdom,2011-10-23 15:59:00,2011-10-23 15:59:00,48,1,248.61,30,302,3,1,1,3-1-1,1.67,Promising
18212,United Kingdom,2011-01-17 16:14:00,2011-01-17 16:14:00,327,1,248.42,43,101,1,1,1,1-1-1,1.0,Churned
16510,United Kingdom,2010-12-02 13:39:00,2010-12-02 13:39:00,373,1,248.1,13,92,1,1,1,1-1-1,1.0,Churned
15097,United Kingdom,2011-12-05 14:03:00,2011-12-05 14:03:00,5,1,248.08,25,170,5,1,1,5-1-1,2.33,Potential Loyalists
13592,United Kingdom,2011-03-20 14:01:00,2011-11-04 09:49:00,36,4,247.96,16,84,3,4,1,3-4-1,2.67,Loyal Customers
18072,United Kingdom,2011-06-07 10:44:00,2011-06-07 10:44:00,186,1,247.44,18,288,1,1,1,1-1-1,1.0,Churned
13349,United Kingdom,2011-11-29 08:07:00,2011-11-29 08:07:00,11,1,247.32,16,225,5,1,1,5-1-1,2.33,Potential Loyalists
14658,United Kingdom,2011-08-14 15:42:00,2011-12-04 15:35:00,6,2,247.15,29,47,5,2,1,5-2-1,2.67,Potential Loyalists
17051,United Kingdom,2011-05-29 14:13:00,2011-05-29 14:13:00,195,1,247.14,43,184,1,1,1,1-1-1,1.0,Churned
15783,United Kingdom,2011-11-29 09:50:00,2011-11-29 09:50:00,11,1,246.3,14,212,5,1,1,5-1-1,2.33,Potential Loyalists
17278,United Kingdom,2011-04-12 13:10:00,2011-04-12 13:10:00,242,1,246.04,15,179,1,1,1,1-1-1,1.0,Churned
16778,United Kingdom,2011-03-10 15:21:00,2011-09-26 13:48:00,75,2,245.94,16,194,2,2,1,2-2-1,1.67,About To Sleep / Hibernating
17771,United Kingdom,2011-01-20 14:13:00,2011-10-14 11:43:00,57,2,245.81,54,287,3,2,1,3-2-1,2.0,Need Attention
12660,France,2011-11-28 13:26:00,2011-11-28 13:26:00,12,1,245.1,13,127,5,1,1,5-1-1,2.33,Potential Loyalists
15118,United Kingdom,2011-07-28 14:54:00,2011-07-28 14:54:00,135,1,244.8,1,1440,2,1,1,2-1-1,1.33,About To Sleep / Hibernating
16601,United Kingdom,2011-10-30 11:09:00,2011-10-30 11:09:00,41,1,244.8,31,134,3,1,1,3-1-1,1.67,Promising
16528,United Kingdom,2011-12-06 12:45:00,2011-12-06 12:45:00,4,1,244.41,17,171,5,1,1,5-1-1,2.33,Potential Loyalists
17892,United Kingdom,2011-07-07 12:56:00,2011-10-14 16:49:00,57,3,244.1,28,109,3,3,1,3-3-1,2.33,Loyal Customers
17925,United Kingdom,2010-12-02 10:10:00,2010-12-02 10:10:00,373,1,244.08,1,72,1,1,1,1-1-1,1.0,Churned
13103,United Kingdom,2011-10-31 09:38:00,2011-10-31 09:38:00,40,1,243.94,8,82,3,1,1,3-1-1,1.67,Promising
16793,United Kingdom,2011-10-13 15:08:00,2011-10-13 15:08:00,58,1,243.84,16,146,3,1,1,3-1-1,1.67,Promising
18193,United Kingdom,2011-06-27 13:58:00,2011-06-27 13:58:00,166,1,243.76,16,124,2,1,1,2-1-1,1.33,About To Sleep / Hibernating
13886,United Kingdom,2011-09-29 13:17:00,2011-09-29 13:17:00,72,1,243.56,16,126,2,1,1,2-1-1,1.33,About To Sleep / Hibernating
15634,United Kingdom,2011-11-22 16:28:00,2011-11-22 16:28:00,18,1,243.55,15,99,4,1,1,4-1-1,2.0,Potential Loyalists
17339,United Kingdom,2010-12-09 14:44:00,2011-09-06 13:29:00,95,2,243.36,9,152,2,2,1,2-2-1,1.67,About To Sleep / Hibernating
17908,United Kingdom,2010-12-01 11:45:00,2010-12-01 11:45:00,374,1,243.28,58,173,1,1,1,1-1-1,1.0,Churned
14647,United Kingdom,2011-05-22 13:40:00,2011-05-22 13:40:00,202,1,243.22,30,95,1,1,1,1-1-1,1.0,Churned
16215,United Kingdom,2011-09-20 10:18:00,2011-09-20 10:18:00,81,1,242.35,14,104,2,1,1,2-1-1,1.33,About To Sleep / Hibernating
15776,United Kingdom,2011-07-29 13:46:00,2011-07-29 13:46:00,134,1,241.62,18,138,2,1,1,2-1-1,1.33,About To Sleep / Hibernating
14523,United Kingdom,2011-08-23 13:13:00,2011-08-23 13:13:00,109,1,241.09,12,251,2,1,1,2-1-1,1.33,About To Sleep / Hibernating
16427,United Kingdom,2011-02-28 15:18:00,2011-03-21 17:10:00,264,2,241.06,9,156,1,2,1,1-2-1,1.33,Churned
15598,United Kingdom,2011-10-17 16:04:00,2011-10-17 16:04:00,54,1,240.68,14,160,3,1,1,3-1-1,1.67,Promising
15286,United Kingdom,2011-10-21 11:08:00,2011-10-21 11:08:00,50,1,240.55,3,55,3,1,1,3-1-1,1.67,Promising
13565,United Kingdom,2011-01-09 14:28:00,2011-11-20 14:33:00,20,2,240.22,38,172,4,2,1,4-2-1,2.33,Potential Loyalists
17256,United Kingdom,2011-01-31 14:53:00,2011-08-24 13:30:00,108,2,240.0,16,141,2,2,1,2-2-1,1.67,About To Sleep / Hibernating
17181,United Kingdom,2010-12-01 12:38:00,2011-10-13 14:48:00,58,2,239.92,23,241,3,2,1,3-2-1,2.0,Need Attention
15690,United Kingdom,2011-08-31 11:40:00,2011-12-05 15:59:00,5,2,239.76,19,408,5,2,1,5-2-1,2.67,Potential Loyalists
13570,United Kingdom,2011-04-10 13:36:00,2011-04-10 13:36:00,244,1,239.49,27,161,1,1,1,1-1-1,1.0,Churned
17684,United Kingdom,2011-10-27 11:10:00,2011-10-27 11:10:00,44,1,239.41,15,145,3,1,1,3-1-1,1.67,Promising
16756,United Kingdom,2011-05-09 09:33:00,2011-05-09 09:33:00,215,1,239.4,13,106,1,1,1,1-1-1,1.0,Churned
12561,Germany,2011-02-10 11:39:00,2011-02-10 11:39:00,303,1,238.85,16,177,1,1,1,1-1-1,1.0,Churned
15850,United Kingdom,2011-06-24 14:16:00,2011-11-20 14:14:00,20,2,238.85,97,302,4,2,1,4-2-1,2.33,Potential Loyalists
12718,France,2011-09-29 16:38:00,2011-09-29 16:38:00,72,1,238.25,19,203,2,1,1,2-1-1,1.33,About To Sleep / Hibernating
17877,United Kingdom,2011-06-22 13:00:00,2011-06-22 13:00:00,171,1,237.61,12,98,2,1,1,2-1-1,1.33,About To Sleep / Hibernating
14586,United Kingdom,2011-03-08 10:04:00,2011-03-08 10:04:00,277,1,237.36,19,444,1,1,1,1-1-1,1.0,Churned
15457,United Kingdom,2011-03-22 15:31:00,2011-03-22 15:31:00,263,1,237.07,58,132,1,1,1,1-1-1,1.0,Churned
18110,United Kingdom,2011-11-20 12:34:00,2011-11-20 12:34:00,20,1,236.3,46,86,4,1,1,4-1-1,2.0,Potential Loyalists
12732,France,2011-06-13 11:33:00,2011-06-13 11:33:00,180,1,236.26,12,111,1,1,1,1-1-1,1.0,Churned
16026,United Kingdom,2011-10-27 13:53:00,2011-10-27 13:53:00,44,1,236.09,32,243,3,1,1,3-1-1,1.67,Promising
13187,United Kingdom,2011-01-06 18:57:00,2011-01-06 18:57:00,338,1,236.02,37,95,1,1,1,1-1-1,1.0,Churned
15462,United Kingdom,2011-06-05 15:36:00,2011-09-06 13:11:00,95,3,234.6,11,172,2,3,1,2-3-1,2.0,At-Risk
14473,United Kingdom,2011-03-02 13:56:00,2011-09-26 15:10:00,75,2,234.34,7,88,2,2,1,2-2-1,1.67,About To Sleep / Hibernating
17060,United Kingdom,2011-03-18 13:27:00,2011-03-18 13:27:00,267,1,234.24,5,216,1,1,1,1-1-1,1.0,Churned
16961,United Kingdom,2011-08-15 13:46:00,2011-08-15 13:46:00,117,1,234.17,14,125,2,1,1,2-1-1,1.33,About To Sleep / Hibernating
12736,France,2011-01-11 07:57:00,2011-01-11 07:57:00,333,1,234.0,4,173,1,1,1,1-1-1,1.0,Churned
15483,United Kingdom,2011-03-18 12:26:00,2011-07-01 13:07:00,162,4,233.81,88,295,2,4,1,2-4-1,2.33,At-Risk
13348,United Kingdom,2011-10-06 17:28:00,2011-10-06 17:28:00,65,1,233.76,14,136,3,1,1,3-1-1,1.67,Promising
16583,United Kingdom,2010-12-01 12:03:00,2010-12-01 12:03:00,374,1,233.45,14,111,1,1,1,1-1-1,1.0,Churned
14995,United Kingdom,2011-03-04 13:14:00,2011-11-01 11:39:00,39,2,233.23,61,103,3,2,1,3-2-1,2.0,Need Attention
16302,United Kingdom,2011-08-05 09:44:00,2011-08-05 09:44:00,127,1,233.22,11,158,2,1,1,2-1-1,1.33,About To Sleep / Hibernating
13678,United Kingdom,2011-07-11 10:14:00,2011-07-11 10:14:00,152,1,232.6,16,924,2,1,1,2-1-1,1.33,About To Sleep / Hibernating
18213,United Kingdom,2011-04-17 10:21:00,2011-04-17 10:21:00,237,1,232.48,15,232,1,1,1,1-1-1,1.0,Churned
16117,United Kingdom,2011-06-03 11:42:00,2011-06-03 11:42:00,190,1,232.21,30,130,1,1,1,1-1-1,1.0,Churned
15393,United Kingdom,2011-03-03 16:58:00,2011-11-23 16:48:00,17,2,231.86,12,150,4,2,1,4-2-1,2.33,Potential Loyalists
16641,United Kingdom,2011-08-26 12:49:00,2011-08-26 12:49:00,106,1,231.1,12,256,2,1,1,2-1-1,1.33,About To Sleep / Hibernating
18030,United Kingdom,2011-10-28 13:55:00,2011-12-05 16:37:00,5,2,230.65,9,67,5,2,1,5-2-1,2.67,Potential Loyalists
15866,United Kingdom,2011-08-30 14:09:00,2011-08-30 14:09:00,102,1,230.53,45,126,2,1,1,2-1-1,1.33,About To Sleep / Hibernating
16445,United Kingdom,2011-11-06 12:32:00,2011-11-06 12:32:00,34,1,230.51,63,111,3,1,1,3-1-1,1.67,Promising
13786,United Kingdom,2010-12-07 13:53:00,2010-12-07 13:53:00,368,1,230.4,7,136,1,1,1,1-1-1,1.0,Churned
16926,United Kingdom,2010-12-03 13:42:00,2010-12-03 13:42:00,372,1,230.25,14,35,1,1,1,1-1-1,1.0,Churned
13960,United Kingdom,2011-09-29 12:39:00,2011-11-18 15:27:00,22,2,230.22,12,142,4,2,1,4-2-1,2.33,Potential Loyalists
12812,Japan,2011-10-26 09:54:00,2011-10-26 09:54:00,45,1,229.64,15,164,3,1,1,3-1-1,1.67,Promising
13474,United Kingdom,2011-04-17 13:53:00,2011-04-17 13:53:00,237,1,229.59,64,132,1,1,1,1-1-1,1.0,Churned
13008,United Kingdom,2011-01-20 14:24:00,2011-01-20 14:24:00,324,1,229.47,14,175,1,1,1,1-1-1,1.0,Churned
15528,United Kingdom,2011-03-30 16:14:00,2011-03-30 16:14:00,255,1,229.33,26,123,1,1,1,1-1-1,1.0,Churned
14793,United Kingdom,2011-11-18 14:50:00,2011-11-18 14:50:00,22,1,228.99,14,91,4,1,1,4-1-1,2.0,Potential Loyalists
17347,United Kingdom,2011-09-14 13:12:00,2011-09-14 13:12:00,87,1,228.96,1,216,2,1,1,2-1-1,1.33,About To Sleep / Hibernating
13146,United Kingdom,2011-11-13 15:29:00,2011-11-13 15:29:00,27,1,228.91,17,154,4,1,1,4-1-1,2.0,Potential Loyalists
13712,United Kingdom,2011-04-07 12:33:00,2011-04-07 12:33:00,247,1,228.84,10,352,1,1,1,1-1-1,1.0,Churned
13070,United Kingdom,2011-05-31 13:45:00,2011-05-31 13:45:00,193,1,228.8,9,110,1,1,1,1-1-1,1.0,Churned
17969,United Kingdom,2010-12-13 15:34:00,2011-06-26 13:00:00,167,2,228.2,14,152,2,2,1,2-2-1,1.67,About To Sleep / Hibernating
16527,United Kingdom,2011-09-19 16:21:00,2011-09-19 16:21:00,82,1,228.06,14,106,2,1,1,2-1-1,1.33,About To Sleep / Hibernating
14569,United Kingdom,2011-12-08 14:58:00,2011-12-08 14:58:00,2,1,227.39,12,79,5,1,1,5-1-1,2.33,Potential Loyalists
17212,United Kingdom,2011-03-31 19:42:00,2011-03-31 19:42:00,254,1,226.85,4,147,1,1,1,1-1-1,1.0,Churned
17572,United Kingdom,2010-12-01 12:51:00,2011-09-29 17:53:00,72,4,226.75,12,95,3,4,1,3-4-1,2.67,Loyal Customers
16315,United Kingdom,2011-01-13 11:57:00,2011-01-13 11:57:00,331,1,226.37,14,75,1,1,1,1-1-1,1.0,Churned
16777,United Kingdom,2011-03-27 14:34:00,2011-09-20 13:41:00,81,2,226.35,50,64,2,2,1,2-2-1,1.67,About To Sleep / Hibernating
16619,United Kingdom,2011-03-21 08:18:00,2011-03-21 08:18:00,264,1,226.21,14,133,1,1,1,1-1-1,1.0,Churned
12672,France,2011-01-14 09:20:00,2011-01-14 09:20:00,330,1,225.9,10,78,1,1,1,1-1-1,1.0,Churned
17789,United Kingdom,2011-03-03 13:14:00,2011-03-03 13:14:00,282,1,225.9,14,74,1,1,1,1-1-1,1.0,Churned
14624,United Kingdom,2011-10-11 14:39:00,2011-10-13 13:44:00,58,2,225.85,13,162,3,2,1,3-2-1,2.0,Need Attention
14357,United Kingdom,2011-10-27 16:23:00,2011-10-27 16:23:00,44,1,225.77,41,148,3,1,1,3-1-1,1.67,Promising
12402,Belgium,2011-01-20 13:49:00,2011-01-20 13:49:00,324,1,225.6,11,94,1,1,1,1-1-1,1.0,Churned
16690,United Kingdom,2011-05-22 10:53:00,2011-09-28 15:02:00,73,2,225.58,12,138,2,2,1,2-2-1,1.67,About To Sleep / Hibernating
14052,United Kingdom,2011-11-20 12:30:00,2011-11-20 12:30:00,20,1,225.36,56,89,4,1,1,4-1-1,2.0,Potential Loyalists
16587,United Kingdom,2011-04-21 15:51:00,2011-04-21 15:51:00,233,1,225.15,13,71,1,1,1,1-1-1,1.0,Churned
17171,United Kingdom,2011-02-23 16:37:00,2011-02-23 16:37:00,290,1,224.91,16,185,1,1,1,1-1-1,1.0,Churned
15175,United Kingdom,2011-09-29 11:31:00,2011-09-29 11:31:00,72,1,224.14,23,454,2,1,1,2-1-1,1.33,About To Sleep / Hibernating
16471,United Kingdom,2011-03-10 09:41:00,2011-03-10 09:41:00,275,1,223.95,13,141,1,1,1,1-1-1,1.0,Churned
16753,United Kingdom,2011-10-12 13:14:00,2011-10-12 13:14:00,59,1,223.92,34,189,3,1,1,3-1-1,1.67,Promising
14929,United Kingdom,2011-11-07 17:21:00,2011-11-07 17:21:00,33,1,223.88,11,136,3,1,1,3-1-1,1.67,Promising
13926,United Kingdom,2011-11-16 13:16:00,2011-11-16 13:16:00,24,1,223.85,11,104,4,1,1,4-1-1,2.0,Potential Loyalists
18101,United Kingdom,2011-07-19 13:05:00,2011-11-28 13:37:00,12,2,223.65,41,88,5,2,1,5-2-1,2.67,Potential Loyalists
17534,United Kingdom,2011-10-17 12:47:00,2011-10-17 12:47:00,54,1,223.36,9,103,3,1,1,3-1-1,1.67,Promising
15637,United Kingdom,2011-10-18 08:28:00,2011-10-18 08:28:00,53,1,223.36,15,128,3,1,1,3-1-1,1.67,Promising
13382,United Kingdom,2011-03-04 10:03:00,2011-03-04 10:03:00,281,1,222.99,15,131,1,1,1,1-1-1,1.0,Churned
15897,United Kingdom,2011-05-29 13:32:00,2011-05-29 13:50:00,195,2,222.05,24,261,1,2,1,1-2-1,1.33,Churned
14598,United Kingdom,2011-10-26 13:19:00,2011-10-26 13:19:00,45,1,221.97,50,189,3,1,1,3-1-1,1.67,Promising
14960,United Kingdom,2011-06-21 13:38:00,2011-12-01 12:54:00,9,2,221.27,27,221,5,2,1,5-2-1,2.67,Potential Loyalists
16392,United Kingdom,2011-03-15 12:11:00,2011-03-15 12:11:00,270,1,221.19,45,203,1,1,1,1-1-1,1.0,Churned
13419,United Kingdom,2011-10-07 12:49:00,2011-10-07 12:49:00,64,1,221.06,16,275,3,1,1,3-1-1,1.67,Promising
15790,United Kingdom,2011-11-29 14:53:00,2011-11-29 14:53:00,11,1,220.85,35,114,5,1,1,5-1-1,2.33,Potential Loyalists
16482,United Kingdom,2011-11-24 12:33:00,2011-11-24 12:33:00,16,1,220.62,18,346,4,1,1,4-1-1,2.0,Potential Loyalists
18114,United Kingdom,2011-02-22 13:20:00,2011-02-22 13:20:00,291,1,220.1,28,55,1,1,1,1-1-1,1.0,Churned
13079,United Kingdom,2011-07-22 14:41:00,2011-12-05 16:53:00,5,5,220.1,6,62,5,4,1,5-4-1,3.33,Champions
13600,United Kingdom,2011-01-31 15:27:00,2011-01-31 15:27:00,313,1,219.52,19,324,1,1,1,1-1-1,1.0,Churned
15096,United Kingdom,2011-10-28 10:27:00,2011-10-28 10:27:00,43,1,219.39,11,120,3,1,1,3-1-1,1.67,Promising
16895,United Kingdom,2011-10-06 12:15:00,2011-10-06 12:15:00,65,1,219.14,69,102,3,1,1,3-1-1,1.67,Promising
12702,Germany,2011-11-20 10:36:00,2011-11-20 10:36:00,20,1,219.0,12,53,4,1,1,4-1-1,2.0,Potential Loyalists
13669,United Kingdom,2011-07-13 11:44:00,2011-10-20 09:32:00,51,2,218.55,9,237,3,2,1,3-2-1,2.0,Need Attention
17619,United Kingdom,2011-01-31 14:18:00,2011-01-31 14:18:00,313,1,218.52,77,127,1,1,1,1-1-1,1.0,Churned
13428,United Kingdom,2011-11-29 14:20:00,2011-11-29 14:20:00,11,1,218.47,74,156,5,1,1,5-1-1,2.33,Potential Loyalists
12574,France,2011-01-28 09:20:00,2011-01-28 09:20:00,316,1,218.45,11,61,1,1,1,1-1-1,1.0,Churned
15724,United Kingdom,2011-02-28 10:40:00,2011-05-22 14:40:00,202,2,218.25,11,73,1,2,1,1-2-1,1.33,Churned
14570,United Kingdom,2011-03-04 10:39:00,2011-03-04 10:58:00,281,2,218.06,29,95,1,2,1,1-2-1,1.33,Churned
16634,United Kingdom,2010-12-02 17:41:00,2011-05-01 12:09:00,223,2,217.9,9,82,1,2,1,1-2-1,1.33,Churned
13271,United Kingdom,2011-11-02 14:31:00,2011-11-02 14:31:00,38,1,217.38,96,253,3,1,1,3-1-1,1.67,Promising
15554,United Kingdom,2011-03-07 09:00:00,2011-03-07 09:00:00,278,1,217.2,14,74,1,1,1,1-1-1,1.0,Churned
16080,United Kingdom,2011-03-10 14:44:00,2011-09-19 10:42:00,82,2,217.16,10,128,2,2,1,2-2-1,1.67,About To Sleep / Hibernating
13739,United Kingdom,2011-11-21 13:35:00,2011-11-21 13:35:00,19,1,216.9,3,54,4,1,1,4-1-1,2.0,Potential Loyalists
13503,United Kingdom,2011-09-29 13:23:00,2011-09-29 13:23:00,72,1,216.85,17,248,2,1,1,2-1-1,1.33,About To Sleep / Hibernating
15460,United Kingdom,2010-12-20 16:08:00,2010-12-20 16:08:00,355,1,216.76,58,109,1,1,1,1-1-1,1.0,Churned
12897,United Kingdom,2011-02-11 11:40:00,2011-05-19 12:13:00,205,2,216.5,4,110,1,2,1,1-2-1,1.33,Churned
15604,United Kingdom,2011-10-18 14:47:00,2011-10-18 14:47:00,53,1,216.39,17,159,3,1,1,3-1-1,1.67,Promising
17436,United Kingdom,2011-04-27 11:33:00,2011-12-08 12:30:00,2,2,216.3,9,90,5,2,1,5-2-1,2.67,Potential Loyalists
14104,United Kingdom,2011-06-27 12:49:00,2011-07-08 12:50:00,155,2,216.21,21,72,2,2,1,2-2-1,1.67,About To Sleep / Hibernating
13858,United Kingdom,2011-10-13 16:17:00,2011-10-13 16:17:00,58,1,216.17,11,75,3,1,1,3-1-1,1.67,Promising
16179,United Kingdom,2011-10-10 09:41:00,2011-10-10 09:41:00,61,1,215.83,11,99,3,1,1,3-1-1,1.67,Promising
15052,United Kingdom,2011-01-24 15:52:00,2011-01-24 15:52:00,320,1,215.78,30,82,1,1,1,1-1-1,1.0,Churned
17580,United Kingdom,2010-12-16 15:27:00,2011-04-01 12:41:00,253,3,215.72,45,88,1,3,1,1-3-1,1.67,At-Risk
14476,United Kingdom,2011-03-27 15:39:00,2011-03-27 15:39:00,258,1,215.7,19,132,1,1,1,1-1-1,1.0,Churned
16189,United Kingdom,2011-09-15 15:21:00,2011-11-24 11:47:00,16,2,215.48,11,134,4,2,1,4-2-1,2.33,Potential Loyalists
16190,United Kingdom,2011-10-30 15:59:00,2011-10-30 15:59:00,41,1,215.08,6,88,3,1,1,3-1-1,1.67,Promising
16519,United Kingdom,2010-12-09 14:08:00,2011-11-14 15:41:00,26,2,215.08,13,54,4,2,1,4-2-1,2.33,Potential Loyalists
12831,United Kingdom,2011-03-22 13:02:00,2011-03-22 13:02:00,263,1,215.05,9,135,1,1,1,1-1-1,1.0,Churned
12588,Finland,2011-10-31 15:01:00,2011-10-31 15:01:00,40,1,214.9,10,53,3,1,1,3-1-1,1.67,Promising
16338,United Kingdom,2011-07-05 13:56:00,2011-07-05 13:56:00,158,1,214.8,11,94,2,1,1,2-1-1,1.33,About To Sleep / Hibernating
16411,United Kingdom,2010-12-05 13:26:00,2011-11-20 13:23:00,20,2,214.65,45,132,4,2,1,4-2-1,2.33,Potential Loyalists
